x,y,area
128.4475142,35.0937929,1306
128.4396725,35.0975283,1906
128.4423668,35.0972441,1474
128.4422885,35.0999037,1002
128.4400945,35.1000116,2000
128.4423806,35.1004433,2000
128.4437884,35.0990119,489
128.4382848,35.099823,2198
128.4491997,35.0940896,2688
128.4344022,35.0782627,598
128.4455086,35.0964378,2043
128.4444146,35.0964581,1344
128.4430753,35.0981455,1540
128.4420924,35.1003715,417
128.4437234,35.0986607,1461
128.4277581,35.0987255,1257
128.4371614,35.073468,771
128.434577,35.0748493,304
128.4341683,35.0980291,1983
128.4300086,35.0632026,1521
128.4452046,35.0992174,1379
128.4441106,35.0977889,1094
128.4377721,35.0989256,1109
128.4468255,35.0958992,619
128.4475878,35.0940607,1084
128.4300476,35.0969584,1480
128.4297367,35.0972339,2069
128.4457737,35.0963826,2017
128.4420995,35.0972782,1474
128.4473162,35.0956622,1904
128.4262826,35.0981151,1858
128.4333443,35.0989146,225
128.4404898,35.0974915,1501
128.4449493,35.0963736,1279
128.4411796,35.0998715,2000
128.4408936,35.0982257,2499
128.4402233,35.1013513,1018
128.439366,35.0999275,172
128.4390789,35.0987942,545
128.4303417,35.099303,1616
128.4420013,35.098271,1478
128.4470326,35.0955439,1322
128.4476958,35.0956739,1828
128.4474624,35.0935348,1064
128.432026,35.0991924,2202
128.4316254,35.0976983,962
128.4410124,35.097332,1983
128.4421093,35.0989573,1812
128.4426626,35.098884,2000
128.4472014,35.0946063,764
128.4351039,35.0741487,899
128.4310765,35.061966,1507
128.4404141,35.0970266,1100
128.4455215,35.0972457,380
128.4449209,35.0992502,1349
128.4418411,35.1005146,2000
128.4447742,35.0983631,1929
128.4226064,35.1006368,753
128.4438793,35.099506,1977
128.4415162,35.0978633,1901
128.429719,35.0994933,920
128.4349696,35.0752724,3918
128.4317799,35.0772875,308
128.428971,35.0647535,453
128.4426342,35.0972099,1474
128.4452709,35.099576,621
128.4471205,35.0987633,291
128.4377735,35.0997313,893
128.4295132,35.0989969,463
128.431559,35.09749926,1369
128.4400802,35.0966898,1188
128.4420643,35.100209,496
128.4432011,35.0988137,2000
128.4429319,35.0988488,2000
128.4407593,35.0974553,1501
128.4457645,35.0978029,466
128.445812,35.098041,317
128.4398251,35.1015797,1389
128.4481662,35.0947211,3455
128.4300349,35.0993828,1732
128.4334747,35.0767,730
128.4414392,35.0966412,1489
128.4405769,35.0979922,992
128.4402638,35.0967618,15
128.4422538,35.0966195,1956
128.4382068,35.09814381,1354
128.4485247,35.094275,1455
128.4475218,35.0951247,1531
128.4473333,35.0943492,588
128.4293366,35.0990334,1031
128.44116,35.0981965,2403
128.4397882,35.0982295,1722
128.439561,35.1006599,241
128.4462145,35.0928637,1524
128.4342175,35.0779617,826
128.4412798,35.0972973,1983
128.4438884,35.0965932,1309
128.4394715,35.0986028,2562
128.4383053,35.0984152,1260
128.4495981,35.0945634,2185
128.4472077,35.0933818,499
128.4290781,35.0990753,1870
128.432528,35.0989446,1245
128.4304877,35.0977237,737
128.4478036,35.0937611,545
128.4275799,35.0988326,1347
128.434175,35.0752117,714
128.4400827,35.0983335,2499
128.4404196,35.101444,641
128.4407736,35.0991335,2000
128.4434688,35.1002966,2000
128.4316263,35.10244304,1030
128.4398124,35.1012871,783
128.4288457,35.1005684,1269
128.4418522,35.098992,2000
128.4490125,35.09373382,2023
128.4263751,35.0595756,878
128.4468383,35.09513886,787
128.4254222,35.05981593,1409
128.4458853,35.0969411,1150
128.4260741,35.0597012,4683
128.4278717,35.0597871,1026
128.4462828,35.0939446,635
128.4295366,35.0601148,1836
128.4478068,35.0952786,1924
128.428381,35.0648279,638
128.4449779,35.0996074,476
128.4448569,35.0988333,679
128.4473921,35.0949087,1537
128.4451828,35.0973318,1008
128.4417487,35.0999762,1002
128.4442802,35.0986791,1960
128.4425223,35.0966178,1785
128.441177,35.0966894,1396
128.4413452,35.1008468,545
128.4325668,35.0762704,1513
128.4408638,35.1012744,1117
128.4331842,35.076778,538
128.447216,35.0940509,876
128.4446748,35.0963703,1062
128.4434701,35.0987767,2000
128.4297017,35.0635939,704
128.4332725,35.0766937,619
128.4457658,35.0992577,2000
128.4397831,35.10024372,1339
128.4287054,35.0644116,1068
128.4307639,35.0619712,1260
128.4308917,35.0624356,1762
128.4271196,35.0597342,978
128.4282494,35.0599359,89
128.4356018,35.1018211,549
128.4348626,35.1019741,2252
128.435177,35.1021707,1418
128.4284833,35.0646483,770
128.4327547,35.1020005,331
128.4321594,35.1021785,164
128.4319301,35.10226424,1210
128.4330861,35.1022152,625
128.4315562,35.10228642,249
128.4271481,35.09483283,602
128.4345783,35.0762249,1283
128.4345291,35.0776427,1203
128.4341642,35.0773601,691
128.4339605,35.0771026,645
128.4346863,35.0758242,1496
128.4351447,35.0750918,1841
128.4338847,35.075906,1912
128.4351134,35.0749427,1415
128.429579,35.0634664,192
128.4349476,35.0744981,661
128.4366755,35.0734756,1610
128.4357515,35.0744391,2887
128.4357409,35.07364035,2245
128.4367488,35.073971,1301
128.4363253,35.0739472,1743
128.4363419,35.0742192,1603
128.4362871,35.07338895,433
128.4294284,35.0636898,774
128.4313712,35.0617967,793
128.4361439,35.1018394,816
128.4346747,35.0765194,3084
128.4344078,35.0775281,879
128.4340557,35.0775434,734
128.4353512,35.0745708,2162
128.4431758,35.1002143,1339
128.4358268,35.07382154,836
128.4215013,35.0995796,1385
128.4289762,35.0645973,400
128.4296765,35.0989697,438
128.4480573,35.09388649,1286
128.4318854,35.0616575,635
128.4258332,35.1013866,1734
128.4492501,35.0946279,1607
128.4486598,35.0935401,2122
128.448627,35.09394705,912
128.43139,35.0615315,2327
128.4287837,35.0992043,2983
128.4393853,35.0981566,1891
128.4214917,35.0988958,800
128.4215142,35.100506,2066
128.4456074,35.09205195,359
128.4238256,35.1004972,1287
128.4285841,35.0646778,681
128.4353759,35.0760178,661
128.4483619,35.0951668,2817
128.4313135,35.0774168,1305
128.4413125,35.0990635,2000
128.4361519,35.0736839,1048
128.4425395,35.0982018,1478
128.4362907,35.101639,183
128.448783,35.0948957,1729
128.4477579,35.0947533,562
128.4433436,35.0966115,1045
128.4338223,35.098106,1061
128.4302837,35.1004521,2015
128.4276528,35.0987625,699
128.4445092,35.0969651,1494
128.4456293,35.09844188,2000
128.4303954,35.0625298,1540
128.4445703,35.0987675,1250
128.4405019,35.0991698,2000
128.4462899,35.0978335,856
128.424966,35.0982558,1589
128.436497,35.07370369,450
128.4429239,35.1003706,2000
128.4399352,35.0974469,2140
128.4426512,35.1004062,2000
128.4277912,35.0995531,487
128.427441,35.09892421,1642
128.4436264,35.0966622,1485
128.4410446,35.0990981,2000
128.443239,35.1005733,661
128.4214892,35.0988091,1110
128.4265195,35.0985073,1467
128.4264738,35.0982422,1022
128.4410303,35.1006218,2000
128.4396852,35.0967804,1806
128.4405044,35.0965185,1191
128.4249967,35.1008631,1357
128.4400106,35.0962171,734
128.4291024,35.064332,301
128.4295288,35.0637892,86
128.4397277,35.0998906,1620
128.4445068,35.098372,932
128.4306546,35.077539,725
128.4417311,35.0983057,1478
128.4460992,35.0973242,1069
128.4265791,35.0984022,1150
128.4449979,35.0980658,1154
128.4265911,35.0983205,1090
128.4453392,35.0984614,1640
128.446161,35.0984172,2000
128.4238067,35.0984177,1095
128.4272145,35.09470188,1960
128.4334831,35.0979469,721
128.4463991,35.0984189,500
128.4238213,35.0991438,2204
128.4428111,35.0981719,1484
128.4431517,35.0976577,1812
128.4435521,35.0977342,1689
128.4329833,35.0763977,118
128.4417062,35.0966062,1472
128.4401954,35.0989944,820
128.4250129,35.1009842,1286
128.4276345,35.1005057,538
128.4217775,35.0984639,1205
128.4437413,35.09710585,1147
128.4488917,35.0945138,2724
128.442812,35.0964966,673
128.4418364,35.0973399,1352
128.4467665,35.0937059,853
128.4451377,35.0988603,331
128.4419198,35.0978112,955
128.4341543,35.0770318,1008
128.4445966,35.0996491,1187
128.4462033,35.0936615,2225
128.444768,35.0968786,1782
128.4436122,35.0995448,2000
128.4442004,35.0967774,2724
128.3821085,35.1209305,660
128.3984378,35.1121866,1364
128.4046243,35.1113801,1736
128.4050791,35.1115498,1164
128.3848394,35.1195965,418
128.3964054,35.1143049,1181
128.3901659,35.1175129,2354
128.3785417,35.12146789,80
128.3829135,35.1240381,1597
128.3858985,35.1231333,2332
128.386145,35.1217013,2076
128.3940447,35.1156691,1568
128.3782939,35.12169341,327
128.3738077,35.1204854,764
128.3856197,35.1186022,1249
128.3993363,35.1118491,428
128.387698,35.121298,3482
128.4066675,35.1123423,2000
128.3833662,35.1189166,400
128.4043909,35.1105418,1996
128.3993569,35.1109486,1238
128.3998528,35.1108296,1417
128.4000575,35.1111696,391
128.4072327,35.1078024,930
128.3865713,35.1181899,601
128.3979948,35.1009148,1394
128.3993172,35.1110583,978
128.409593,35.1064785,2382
128.3836365,35.1237008,2263
128.3851944,35.1222704,1327
128.3845004,35.122754,388
128.3881953,35.1193537,3097
128.3884627,35.119071,1263
128.4071919,35.1081867,1428
128.4099751,35.107615,2110
128.3883601,35.1191752,1609
128.3871484,35.1206818,1264
128.3908726,35.1180423,1836
128.38316,35.119424,1271
128.389421,35.1195352,3470
128.4045318,35.11046,735
128.4096764,35.1098427,312
128.3815769,35.121058,1953
128.3736426,35.1204002,1484
128.3723943,35.1194347,1215
128.3853856,35.1221446,2642
128.3846731,35.1226481,2132
128.3845875,35.1197772,318
128.3901017,35.118845,1843
128.3896604,35.1192934,2619
128.3876745,35.1199321,1188
128.3734273,35.121196,2014
128.3916,35.11711684,1155
128.3729267,35.1195344,739
128.3740582,35.1198153,1580
128.371853,35.1207493,615
128.4037371,35.113153,433
128.4005283,35.1102765,1693
128.4043743,35.1114768,1464
128.4050037,35.1123016,1967
128.4007952,35.1098446,2330
128.3920184,35.1162265,3189
128.3945578,35.1149265,1178
128.4045116,35.1011946,2261
128.3818734,35.1209636,2402
128.37318,35.11962223,1198
128.4053924,35.1111139,2440
128.4023204,35.1118255,1737
128.3913078,35.1168689,1960
128.3887124,35.1202715,1636
128.4049061,35.1117476,664
128.3902208,35.1187138,1187
128.3932431,35.1160593,1366
128.4076407,35.11016582,1431
128.409504,35.110869,1990
128.4114439,35.1106043,2483
128.4076278,35.111844,2017
128.4087255,35.1115596,658
128.4032448,35.1102364,1597
128.4062028,35.112584,1980
128.407754,35.11243,929
128.4101478,35.1104298,1471
128.4047955,35.1111761,1269
128.3989992,35.1113521,3194
128.3996993,35.1115138,428
128.4035064,35.1129084,1210
128.4044384,35.113296,1236
128.401754,35.1115209,1224
128.4027121,35.111659,1220
128.4088,35.1112359,1967
128.4031904,35.1129272,516
128.4020758,35.1112321,1659
128.4088963,35.1109389,843
128.402336,35.1109911,1629
128.404929,35.1097197,424
128.3845258,35.1239212,2903
128.3847503,35.1240893,2419
128.3833422,35.1236696,659
128.3837676,35.1235751,1767
128.3876054,35.1200706,1329
128.3829887,35.1237328,717
128.3861606,35.12297395,3263
128.4095259,35.1076361,1000
128.3878518,35.1211468,795
128.407859,35.1078808,740
128.4074456,35.107639,338
128.40884,35.1073385,746
128.4038632,35.1099023,379
128.3726867,35.1194867,739
128.3860109,35.1181631,2421
128.3740037,35.12007467,786
128.3758808,35.1218168,476
128.3839646,35.1195605,215
128.3739854,35.1205892,1586
128.3749623,35.1211562,1962
128.3756735,35.1217714,1152
128.378012,35.1219797,212
128.3834512,35.1194332,1032
128.3742922,35.1207705,665
128.3739882,35.1211456,810
128.3754945,35.12153942,1435
128.37226,35.1197972,1632
128.3736,35.1213014,2020
128.406341,35.1119197,516
128.4041638,35.0993807,1429
128.4058595,35.1011838,1313
128.3966383,35.1141759,1107
128.3857956,35.1232382,1019
128.4056616,35.1012801,1691
128.4114584,35.1096416,1523
128.4106567,35.1102725,1722
128.4066437,35.1131516,1574
128.4104992,35.1106719,1038
128.4051505,35.1131326,3970
128.4031596,35.1114264,2886
128.4097456,35.1116122,1927
128.4077284,35.1115497,866
128.4071291,35.112102,1980
128.404648,35.1118375,869
128.4033791,35.1101678,763
128.3881573,35.1208292,2106
128.4069746,35.1123185,1326
128.40674,35.1120152,615
128.3849625,35.1242333,2408
128.3842782,35.12300091,1288
128.3882774,35.1206962,1401
128.3868694,35.1220178,1238
128.385194,35.1237004,1037
128.3868004,35.1210919,1855
128.3888143,35.1201612,1221
128.3903205,35.1186054,1285
128.4102239,35.1079529,210
128.3715581,35.1194508,866
128.3849727,35.1181405,397
128.3748426,35.120182,619
128.383521,35.1203312,2035
128.3850848,35.119416,445
128.3725685,35.1199673,1706
128.3853359,35.1192188,624
128.3741295,35.1215972,2069
128.3835144,35.1192079,675
128.3827107,35.1199509,1994
128.4064029,35.1115742,1957
128.4033352,35.111296,1433
128.4074304,35.1111635,1425
128.4005517,35.1002624,744
128.4007561,35.1002519,1198
128.3972505,35.1138185,1823
128.4040003,35.0995027,1510
128.400268,35.11072526,1195
128.3990956,35.1004098,1124
128.4038013,35.0998179,894
128.3814155,35.121177,2174
128.410498,35.107863,571
128.4009258,35.112518,2606
128.3850578,35.1223515,1641
128.3863342,35.1226786,1284
128.387346,35.1205083,1339
128.4107485,35.1109569,2430
128.3988135,35.1004597,873
128.3778927,35.121361,1203
128.3783445,35.1217797,905
128.3836621,35.1191059,496
128.388386,35.1205952,1408
128.3899936,35.1189468,722
128.4066342,35.1114564,1940
128.4095317,35.1071599,1639
128.4098769,35.1068798,960
128.3841747,35.1231349,2190
128.3734637,35.1203321,917
128.3869825,35.1218652,1985
128.3760514,35.12162,416
128.4095209,35.1117499,2050
128.4085856,35.1080799,1613
128.410162,35.1078795,433
128.3996016,35.1109182,1920
128.3880494,35.1209306,760
128.3875325,35.1202004,820
128.4083078,35.110587,2000
128.4038564,35.0997627,513
128.3845333,35.1193402,1966
128.4080415,35.107783,1706
128.4040689,35.1127861,1970
128.3745455,35.1207776,2013
128.3866263,35.1222949,2739
128.3719823,35.1207512,575
128.4077012,35.1079827,1570
128.3838866,35.12456893,3017
128.3831985,35.1237001,762
128.3838328,35.12342223,1550
128.3748581,35.12035769,1185
128.3879493,35.1210374,2118
128.3931002,35.1158788,3526
128.4013892,35.1002049,1639
128.4091332,35.1112417,1180
128.4025614,35.110793,1799
128.383969,35.119044,340
128.385057,35.1189673,1985
128.3877657,35.1198196,1417
128.4010577,35.1002311,1384
128.4109769,35.1101914,638
128.408997,35.1078976,584
128.3756957,35.1198598,1618
128.3862303,35.122783,1925
128.4039335,35.0996592,1934
128.4114461,35.1099451,612
128.3842867,35.11899206,982
128.3834749,35.1197715,1303
128.3732708,35.1210914,1506
128.3731375,35.1209747,1501
128.3885613,35.1204183,2338
128.3892183,35.1197478,1881
128.4096322,35.1081219,1763
128.3844366,35.1228576,2634
128.3891173,35.1198521,770
128.4098379,35.110022,902
128.374368,35.1202328,1819
128.3870111,35.1208456,950
128.374285,35.1217183,2196
128.3933209,35.1161595,1327
128.4106099,35.1112873,1491
128.3992399,35.1003678,661
128.3715482,35.1198301,632
128.3737484,35.1198854,1339
128.386771,35.1221271,1356
128.3984315,35.1007237,1226
128.371693,35.1199081,962
128.3840838,35.1232269,847
128.4083361,35.111478,1960
128.4040048,35.1107711,830
128.3862545,35.1178974,1665
128.3837978,35.1194181,760
128.3825989,35.1196785,764
128.3841939,35.1197705,750
128.3747488,35.1209996,1138
128.3890174,35.1199559,1882
128.3898653,35.1190824,2527
128.4099726,35.1106279,2000
128.3911955,35.1167414,381
128.4103177,35.1110801,830
128.3921206,35.116369,585
128.3943112,35.1157153,606
128.3981834,35.112414,1375
128.3968529,35.1140411,1047
128.3752578,35.1188526,1211
128.3752786,35.1190328,749
128.3872748,35.1216794,2792
128.3879168,35.119654,2237
128.3739606,35.1214491,1751
128.4061604,35.1133819,1474
128.408713,35.1074212,812
128.3915886,35.1160762,1828
128.3923256,35.1167065,3044
128.400335,35.1105632,615
128.4093452,35.1077331,1680
128.4037296,35.1002726,794
128.3751369,35.1200225,635
128.3834733,35.1189871,238
128.3720688,35.1210719,248
128.3874886,35.1215048,2391
128.3987098,35.0951183,1424
128.403805,35.1099334,533
128.3998145,35.1002515,2306
128.3831462,35.1191263,317
128.3887606,35.1187676,1270
128.3890298,35.1184987,3000
128.393398,35.1162816,1785
128.3854678,35.1181668,2036
128.3853804,35.1179594,526
128.4082438,35.10764,1320
128.4047781,35.1132864,1808
128.4034729,35.1100954,1159
128.3904765,35.1184415,2420
128.3988169,35.1116126,2785
128.4032621,35.1123828,3375
128.4029862,35.1115408,1300
128.4088587,35.1079701,1106
128.4037239,35.1099635,655
128.41038,35.1103068,1471
128.4073919,35.1119662,1980
128.4068949,35.111321,1947
128.3899278,35.1176997,2587
128.4073746,35.11022037,1597
128.406926,35.1109452,274
128.4099692,35.111479,1831
128.4080679,35.1107085,1964
128.4120159,35.1096453,2440
128.4028676,35.1116187,1533
128.4035715,35.1110613,1267
128.3856226,35.1233502,3165
128.4013247,35.1123319,1906
128.4010587,35.1103296,1176
128.3914451,35.1170387,986
128.3921974,35.116487,2449
128.4013949,35.1094822,1006
128.4061083,35.1116191,1471
128.4091353,35.1078349,1132
128.3850886,35.1244038,1523
128.3717473,35.1190339,1402
128.3720051,35.119243,1932
128.3734187,35.1197886,426
128.3743505,35.1194902,2155
128.3753099,35.11920571,913
128.374811,35.1197891,1564
128.3848642,35.1224907,3377
128.3845562,35.1227252,1023
128.3722537,35.1183827,1845
128.3857356,35.1219553,2911
128.3736729,35.121499,983
128.3881915,35.12033568,494
128.3886098,35.1189186,2950
128.3888643,35.1186624,1681
128.3752463,35.12134015,1906
128.4041742,35.1106826,2296
128.4046952,35.1103659,2486
128.3991815,35.1111568,2309
128.3904048,35.1173056,806
128.3910871,35.117825,3006
128.4089171,35.1122364,1693
128.4090752,35.1120203,2205
128.3975415,35.1007079,638
128.3972682,35.1006049,1907
128.4080972,35.1115958,2033
128.3994688,35.1002081,1352
128.4092687,35.1109901,2023
128.409737,35.1107475,1977
128.4057024,35.1119393,1990
128.4055961,35.1099559,1427
128.4055631,35.1097576,704
128.4121825,35.1098768,3375
128.4118645,35.1105181,545
128.3911062,35.1166261,1745
128.3909978,35.1163607,1341
128.3910048,35.1165057,604
128.4074939,35.10984342,2060
128.4100656,35.1098964,982
128.4091918,35.1100919,2948
128.3780945,35.121472,1192
128.3782265,35.1215934,881
128.3789008,35.1223143,1388
128.3826724,35.119442,744
128.3823847,35.1196502,764
128.3828519,35.1192219,734
128.383114,35.1200083,3888
128.3819175,35.1201575,734
128.3820113,35.1203812,1724
128.3838237,35.1188915,1286
128.3851309,35.1179477,1260
128.3843797,35.1187052,1881
128.3839479,35.1192532,529
128.3847968,35.1187089,1005
128.384312,35.11954,1694
128.4051847,35.1097663,1007
128.3894652,35.1180707,3359
128.4011228,35.1096864,1815
128.4086516,35.1118883,545
128.3906823,35.1182287,2335
128.3935586,35.1165224,3297
128.4064342,35.1124628,1954
128.4059337,35.1118165,1937
128.3943513,35.1158464,1931
128.4038366,35.112907,1997
128.4071976,35.1108656,562
128.4102767,35.1080152,333
128.4080034,35.1072124,330
128.383733,35.119662,756
128.4120733,35.1093808,588
128.4109042,35.1098832,1574
128.4028717,35.1125885,3593
128.4022151,35.1123742,1055
128.4040768,35.0994364,701
128.3785787,35.121752,1057
128.3986056,35.1118956,3009
128.4024171,35.1127369,1498
128.4129715,35.1091467,2436
128.3853496,35.1187633,1476
128.4071613,35.1112427,1676
128.4054212,35.1103024,702
128.4052359,35.1121804,1970
128.3943755,35.1161046,1788
128.4363117,35.1042216,645
128.440485,35.1068625,1756
128.4435961,35.1159628,1198
128.4409237,35.1016324,883
128.443848,35.1163048,2504
128.4403748,35.1028399,776
128.439132,35.106543,1799
128.4455927,35.103813,3033
128.4408852,35.102739,2998
128.4415624,35.102906,1536
128.4420016,35.1037687,1003
128.4447987,35.1046732,989
128.4462755,35.1142206,3021
128.4346081,35.1076743,3233
128.4410373,35.1194908,559
128.4443093,35.1118745,1041
128.4429131,35.1188447,1872
128.4450931,35.1047099,1371
128.4472144,35.1028461,1148
128.4470001,35.1028783,2000
128.4476058,35.1013218,1686
128.447603,35.099813,1626
128.4469653,35.09920203,1259
128.4409062,35.1190078,982
128.4418055,35.1184687,1449
128.4412718,35.1190963,726
128.4411051,35.1190496,853
128.4503241,35.1012043,982
128.4515329,35.1027421,1190
128.4516565,35.1028679,1074
128.4348849,35.1088365,2380
128.450567,35.10331,1831
128.4506415,35.103843,3098
128.4497827,35.103676,3527
128.4502536,35.1042925,2107
128.4490743,35.1040088,1868
128.4497901,35.1044781,3560
128.4496371,35.1040555,2337
128.4345004,35.1098465,1648
128.4351745,35.1116053,1668
128.4407354,35.1061907,877
128.4348678,35.1107655,2495
128.4350712,35.1104778,1106
128.4454138,35.1049127,2520
128.4364984,35.1082099,2623
128.4353084,35.1026192,910
128.4431226,35.1137284,2011
128.4349837,35.10379,2240
128.4350789,35.1042538,1654
128.4345229,35.1111319,1516
128.4478281,35.1025188,666
128.4416808,35.1032208,2793
128.4455864,35.1147561,3078
128.4455241,35.1109823,3077
128.4461214,35.110407,1550
128.4445469,35.1016878,1964
128.4436823,35.1160859,1347
128.4463776,35.1100071,1970
128.4470654,35.1020391,854
128.4529489,35.1075114,1015
128.4526062,35.1071,2050
128.4470286,35.10751195,1438
128.4466559,35.10637715,721
128.4457654,35.1067721,1504
128.4466713,35.1062412,618
128.4358464,35.1051293,1479
128.4489078,35.10638927,1580
128.4496473,35.10534562,165
128.4505178,35.10535747,502
128.449978,35.10589782,1914
128.4491585,35.1057712,1167
128.4494472,35.1060848,2410
128.4488393,35.1061336,1059
128.4485397,35.1058289,1656
128.4486249,35.10649254,1391
128.4440945,35.108882,1312
128.4461805,35.1029891,2000
128.4453922,35.1168497,2270
128.4488879,35.10596319,1154
128.4491282,35.1027341,1187
128.4352059,35.1102418,891
128.4514196,35.10235693,5686
128.4429113,35.1042874,2255
128.4502678,35.1055075,1914
128.4400624,35.105989,1068
128.4346103,35.1109412,2474
128.4478734,35.1027564,669
128.4345153,35.111357,1846
128.4356328,35.1112175,1925
128.444937,35.1007702,1322
128.434769,35.1089845,765
128.4372048,35.1084183,672
128.445023,35.1120632,1918
128.443673,35.1183897,1610
128.4348441,35.103451,495
128.4454791,35.1140428,1605
128.4415706,35.1183108,862
128.4417454,35.1173681,1327
128.4447833,35.1168531,1863
128.4456692,35.1093383,1983
128.4414027,35.1182338,1443
128.4407356,35.1189935,1312
128.4416758,35.1184071,1141
128.4410061,35.1179868,1538
128.4448887,35.1051749,1834
128.4420496,35.1186081,985
128.4443792,35.1110706,2123
128.4443673,35.1113601,700
128.4394157,35.119352,1392
128.4407987,35.1179455,298
128.4441709,35.1122771,608
128.4416957,35.107934,595
128.434738,35.1033287,55
128.4369664,35.1074998,2995
128.4498134,35.1012747,1005
128.4362338,35.1099672,1555
128.4447028,35.1129738,1279
128.4511318,35.1032896,1157
128.4468653,35.1046363,1154
128.4461626,35.1040772,2879
128.4460072,35.1049826,396
128.4441575,35.10500239,34
128.4484809,35.10312435,2046
128.4482806,35.1034369,2000
128.444085,35.1054263,1240
128.440292,35.1022877,3064
128.449028,35.1053914,1464
128.4431921,35.1054815,631
128.4453172,35.1101874,1914
128.4450735,35.1000826,1782
128.444549,35.1001535,2000
128.4353736,35.1066409,550
128.4344097,35.11164,850
128.4449386,35.112277,1923
128.4444388,35.1107709,2645
128.4450961,35.1103834,2426
128.4488463,35.1055708,955
128.4377532,35.1052989,1310
128.4361642,35.1085301,697
128.4413137,35.1181763,547
128.4438689,35.1141014,1565
128.4451861,35.1115809,2559
128.4494885,35.1055724,1782
128.4358496,35.1109737,1422
128.4383235,35.106408,1279
128.4409018,35.1072721,1356
128.4464866,35.1031313,992
128.4481406,35.0999124,423
128.4494626,35.1022466,1068
128.4363231,35.1097552,374
128.447897,35.1013915,1091
128.447069,35.0998191,1699
128.443868,35.1025755,2000
128.4464632,35.1097977,1898
128.4484454,35.10620654,549
128.4493389,35.1025729,198
128.4353201,35.1075976,2987
128.4350654,35.1086022,2145
128.4364197,35.1034172,641
128.4442743,35.1017245,1964
128.446849,35.1020661,1468
128.4433337,35.1011119,2000
128.4516718,35.1031348,793
128.4360529,35.1087295,1680
128.4381515,35.1064035,1129
128.4400254,35.1025474,798
128.4482577,35.10607687,364
128.4345328,35.1095674,1784
128.4405689,35.119594,1827
128.4434546,35.1051311,2871
128.4454755,35.1065917,1937
128.4503157,35.101053,1547
128.450239,35.1023124,1015
128.4508976,35.102095,1137
128.4361746,35.1101513,369
128.4459251,35.1030233,1775
128.4453599,35.1000456,2000
128.4506572,35.1019246,1150
128.435311,35.1066427,563
128.4360678,35.1075562,1889
128.4400789,35.1198349,1979
128.4451766,35.1051918,1496
128.4446223,35.1095135,1950
128.4499635,35.1030199,2572
128.444632,35.1142757,1672
128.4463431,35.1095312,965
128.4447105,35.1092999,1927
128.4461209,35.1063515,821
128.4498611,35.1015715,979
128.4510025,35.103023,1061
128.4400672,35.1187805,1580
128.4447608,35.1105001,1679
128.4445411,35.116632,1660
128.4387247,35.1063034,808
128.443997,35.1151216,1302
128.4399526,35.1194579,1071
128.445493,35.1097578,1940
128.4446673,35.1065934,1679
128.4440705,35.1093705,658
128.4406197,35.1014783,1990
128.4425423,35.1029182,1293
128.4422138,35.102667,1259
128.4430604,35.1011491,2000
128.4429004,35.1031885,628
128.4471439,35.10048498,1671
128.4473898,35.09895393,793
128.4409525,35.1019547,1133
128.4422457,35.1012596,2000
128.4393572,35.1073105,1677
128.4419336,35.118551,1393
128.4411534,35.1028989,2867
128.4444419,35.1101981,711
128.4460328,35.1051428,512
128.4408241,35.1023552,1259
128.436534,35.1094463,2385
128.437289,35.1082965,990
128.4440824,35.1091203,932
128.4368423,35.1090429,1036
128.4375149,35.1080382,2718
128.4415625,35.1074308,2383
128.435399,35.1114442,1543
128.4344004,35.1102146,1464
128.444302,35.1003084,1339
128.4437515,35.1019157,1312
128.4436049,35.1010744,2000
128.4464957,35.10472,1654
128.4436897,35.1015573,688
128.4475404,35.099282,774
128.4448175,35.1001173,2000
128.4446885,35.100928,2000
128.4481838,35.1058629,23
128.4462602,35.1115439,1554
128.4484744,35.1055776,959
128.4467089,35.1046664,905
128.447091,35.1039467,1428
128.445351,35.1113956,1294
128.4442876,35.1151734,1330
128.4434297,35.1039574,2895
128.4431148,35.1035825,800
128.4440026,35.1017612,1964
128.4405721,35.1026245,1044
128.4459452,35.1046651,1405
128.4453196,35.1165713,694
128.4463876,35.1137528,1933
128.4431836,35.1082031,1177
128.4444789,35.1142506,1092
128.4440099,35.1125412,865
128.4448893,35.108873,1931
128.4393592,35.1192237,579
128.4480154,35.1005972,1296
128.4439225,35.1127211,1250
128.44405,35.1004517,731
128.4452025,35.1065997,1679
128.4442391,35.11206839,1042
128.4425166,35.1012229,2000
128.4395754,35.1194038,1191
128.4412515,35.1019181,843
128.44672,35.1013853,2000
128.4438276,35.1007574,436
128.4450042,35.1039107,1596
128.4424697,35.1025474,793
128.4442689,35.1086969,866
128.4475398,35.1009642,314
128.4427871,35.1011861,2000
128.4420976,35.102013,2000
128.444108,35.1065114,866
128.4419161,35.102614,916
128.4463185,35.1022379,2000
128.437196,35.1074608,1065
128.4358927,35.1090103,888
128.4350451,35.1076115,2029
128.4354846,35.1113308,718
128.4359951,35.1088295,544
128.4461899,35.1014572,1782
128.4469118,35.102407,433
128.4478311,35.1010338,909
128.4479942,35.1002025,694
128.4478488,35.0995235,1061
128.4465498,35.1004639,853
128.446269,35.1004643,651
128.4469304,35.102503,99
128.4472871,35.0996151,1068
128.4470648,35.1045384,1597
128.4450131,35.1011891,331
128.448184,35.10605777,464
128.4429526,35.1040109,29
128.4464181,35.102774,1008
128.4479189,35.1029924,665
128.44751,35.1044004,659
